adm4_pcode,adm4_en,adm3_pcode,adm3_en,adm2_pcode,adm2_en,adm1_pcode,adm1_en,brgy_total_area,uuid,date,freq,pct_area_flood_hazard_100yr_low,pct_area_flood_hazard_100yr_med,pct_area_flood_hazard_100yr_high,pct_area_flood_hazard_25yr_low,pct_area_flood_hazard_25yr_med,pct_area_flood_hazard_25yr_high,pct_area_flood_hazard_5yr_low,pct_area_flood_hazard_5yr_med,pct_area_flood_hazard_5yr_high,pct_area_landslide_hazard_low,pct_area_landslide_hazard_med,pct_area_landslide_hazard_high
PH097332050,Mangusu,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,15.1523,PNHZD000325,1/1/2015,S,13.3751,18.0969,6.3676,12.564,9.8299,3.9616,9.4623,5.1408,1.4518,7.8169,8.3602,3.1837
PH097332039,Latuan (Curuan),PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,13.707,PNHZD000326,1/1/2015,S,3.5285,3.5784,4.0447,0,0,0,0,0,0,18.772,28.1089,2.8859
PH097332064,Barangay Zone IV (Pob.),PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.3009,PNHZD000327,1/1/2015,S,32.5149,3.8107,0,25.771,2.6142,0,13.5997,1.1965,0,0,0,0
PH097332073,Sangali,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,10.1048,PNHZD000328,1/1/2015,S,11.178,8.4553,2.5679,6.8671,5.2744,1.4558,5.1537,2.8831,0.4526,7.8148,12.9516,0.7221
PH097332076,Santa Maria,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.8921,PNHZD000329,1/1/2015,S,20.5433,34.9383,8.3463,19.9816,31.0659,5.7769,18.1788,22.5989,3.1667,0,0,0
PH097332032,La Paz,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,60.512,PNHZD00032A,1/1/2015,S,4.008,2.5111,2.6087,0,0,0,0,0,0,10.55,40.4019,26.057
PH097332002,Ayala,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,4.05,PNHZD00032B,1/1/2015,S,22.5866,24.1427,8.6645,0,0,0,0,0,0,0,0,0
PH097332099,Camino Nuevo,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.7318,PNHZD00032C,1/1/2015,S,15.9082,7.0588,0.041,12.8349,4.2345,0.0273,8.3892,0.9298,0.0137,0.0765,0.0584,0
PH097332089,Tigbalabag,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,11.5262,PNHZD00032D,1/1/2015,S,6.538,4.674,4.5986,6.1589,4.0425,3.7891,5.0028,3.1019,2.4164,6.9159,28.171,33.0414
PH097332101,Kasanyangan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,1.3351,PNHZD00032E,1/1/2015,S,47.6934,4.7353,0,28.2373,2.2953,0,10.4303,1.0709,0,0,0,0
PH097332053,Mercedes,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,13.0426,PNHZD00032F,1/1/2015,S,21.383,15.7388,3.1517,21.7609,10.3435,2.0478,15.1421,3.8614,1.2373,0.3151,0.0402,0
PH097332071,San Jose Gusu,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,1.5021,PNHZD000330,1/1/2015,S,21.6721,36.7677,13.8913,22.4783,33.2226,7.6654,18.2525,18.5477,0.6433,0,0,0
PH097332037,Lanzones,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,9.2548,PNHZD000331,1/1/2015,S,2.8982,3.4873,3.9385,0.5712,0.5873,0.9446,0.289,0.3791,0.6687,12.1613,31.5523,5.2252
PH097332085,Talon-talon,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,8.1641,PNHZD000332,1/1/2015,S,27.2269,6.6026,0.0073,22.16,2.5801,0.0049,10.5775,0.6689,0.0024,0,0,0
PH097332904,Watershed Area under Jurisdiction of Zamboanga City,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,79.6228,PNHZD000333,1/1/2015,S,3.2473,1.6814,2.0678,0.0008,0.0011,0.0109,0.0006,0.0008,0.0098,6.7064,41.9197,43.9113
PH097332001,Arena Blanco,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.9406,PNHZD000334,1/1/2015,S,22.586,1.9067,0,17.7232,0.3431,0,8.9475,0.1169,0,0,0,0
PH097332083,Talabaan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,8.1421,PNHZD000335,1/1/2015,S,24.4629,8.6397,1.5465,15.9215,3.9501,1.3586,6.3749,1.551,0.5153,0.0094,0.0006,0
PH097332087,Tetuan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,2.9987,PNHZD000336,1/1/2015,S,25.9414,10.7549,1.5861,21.5882,8.1064,1.5105,16.017,6.177,1.4629,0,0,0
PH097332043,Lumayang,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,7.4131,PNHZD000337,1/1/2015,S,2.207,1.9622,2.547,2.0667,1.843,2.0935,1.8469,1.5317,1.4911,15.6474,51.2992,9.3409
PH097332021,Canelar,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,1.059,PNHZD000338,1/1/2015,S,17.3494,3.7152,0.0661,13.8408,2.3604,0.0189,9.494,0.755,0,0,0,0
PH097332084,Talisayan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,11.4775,PNHZD000339,1/1/2015,S,17.0459,14.8928,5.7267,0,0,0,0,0,0,1.434,1.3893,0.0127
PH097332035,Landang Gua,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,13.3006,PNHZD00033A,1/1/2015,S,29.625,2.2112,0.0519,0,0,0,0,0,0,3.7664,6.4921,0.0865
PH097332031,Guiwan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,1.4109,PNHZD00033B,1/1/2015,S,18.6022,19.8959,3.8717,16.4259,18.5843,2.2089,14.7683,14.8773,1.3599,0,0,0
PH097332017,Cacao,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,7.5957,PNHZD00033C,1/1/2015,S,3.3904,3.4649,3.7028,0.7241,0.629,0.5715,0.5614,0.5081,0.2974,12.5853,47.4395,7.8755
PH097332046,Maasin,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,4.4766,PNHZD00033D,1/1/2015,S,4.5924,6.2763,3.3498,0,0,0,0,0,0,13.3825,34.263,0.786
PH097332019,Calarian,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.8529,PNHZD00033E,1/1/2015,S,7.3369,12.3505,0.5342,7.7338,8.7334,0.1765,9.0974,2.5536,0.0908,0.1859,0.0472,0
PH097332004,Baliwasan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,1.273,PNHZD00033F,1/1/2015,S,24.3868,29.696,2.1293,23.1206,15.1368,1.2718,13.5887,3.1772,0.3073,0,0,0
PH097332052,Mariki,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,1.2567,PNHZD000340,1/1/2015,S,38.3641,0.9869,0,26.0146,0.191,0,9.8638,0.0239,0,0,0,0
PH097332058,Pasilmanta (Sacol Island),PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,5.3645,PNHZD000341,1/1/2015,S,13.1527,4.5708,0.1305,0,0,0,0,0,0,7.0452,9.0242,0.2186
PH097332045,Lunzuran,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.8441,PNHZD000342,1/1/2015,S,4.0085,5.6887,7.9649,4.009,5.5563,6.7895,4.1008,5.5715,4.2822,8.4561,15.9874,6.9024
PH097332048,Mampang,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,7.8672,PNHZD000343,1/1/2015,S,18.6089,24.3699,0.4675,23.7014,3.9629,0.4074,8.5724,1.438,0.3045,0.0072,0.0013,0
PH097332033,Labuan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,14.8642,PNHZD000344,1/1/2015,S,4.8776,3.4998,2.2304,0,0,0,0,0,0,10.7469,49.0581,14.6274
PH097332016,Cabatangan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,5.7977,PNHZD000345,1/1/2015,S,4.6125,8.66,4.082,5.1722,7.4649,3.1352,5.6871,4.807,2.0746,11.3093,32.5182,4.3918
PH097332063,Barangay Zone III (Pob.),PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.5534,PNHZD000346,1/1/2015,S,18.5067,3.1163,0.0109,15.0395,1.4808,0.0109,8.6695,0.4405,0,0,0,0
PH097332026,Divisoria,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.9339,PNHZD000347,1/1/2015,S,13.88,37.4398,8.717,19.2168,27.3182,6.2969,13.8145,15.1786,2.9151,0.0555,0.003,0
PH097332069,Salaan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,19.4121,PNHZD000348,1/1/2015,S,3.2037,2.2148,5.4697,3.2857,2.0354,4.4268,2.1251,1.4136,2.9544,13.1095,44.7928,17.6282
PH097332059,Pasonanca,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,12.254,PNHZD000349,1/1/2015,S,2.9247,5.6674,10.7326,3.0772,6.053,9.0256,4.0192,5.2371,6.3002,10.9733,27.3424,21.946
PH097332091,Tolosa,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,36.7884,PNHZD00034A,1/1/2015,S,2.9001,2.2368,3.0521,1.6219,1.0464,1.3151,1.026,0.6771,0.8533,12.7084,50.6498,14.7993
PH097332072,San Roque,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,7.5416,PNHZD00034B,1/1/2015,S,8.0642,17.0176,4.2672,8.2502,14.9376,2.9372,10.7986,7.6571,1.7826,6.6351,28.219,9.3307
PH097332074,Santa Barbara,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.116,PNHZD00034C,1/1/2015,S,39.3832,3.4371,0,3.0126,2.395,0,2.1997,0.322,0,0.0008,0,0
PH097332041,Limpapa,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,15.144,PNHZD00034D,1/1/2015,S,2.7757,2.2609,2.5563,1.6703,1.0387,1.0364,1.2694,0.8501,0.6862,8.4062,43.9816,32.4173
PH097332104,Zambowood,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,4.5782,PNHZD00034E,1/1/2015,S,10.1407,27.3405,4.2515,12.0686,25.4393,1.2137,9.0136,5.9842,0.4959,0.7158,0.1783,0
PH097332068,Rio Hondo,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.3583,PNHZD00034F,1/1/2015,S,22.7617,22.4466,0,18.5358,17.5547,0,13.876,0.4159,0,0,0,0
PH097332005,Baluno,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,33.7212,PNHZD000350,1/1/2015,S,3.1957,2.1832,2.6517,0.0088,0.0046,0,0.006,0.003,0,10.6703,41.4096,20.4729
PH097332079,Sinubung,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,13.805,PNHZD000351,1/1/2015,S,5.56,5.1233,2.6728,0,0,0,0,0,0,5.2713,15.0777,36.9576
PH097332024,Curuan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,55.7735,PNHZD000352,1/1/2015,S,4.9344,8.0224,5.9237,0,0,0,0,0,0,13.4199,34.6844,10.2903
PH097332025,Dita,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,12.2557,PNHZD000353,1/1/2015,S,10.7534,17.3623,0.4289,0,0,0,0,0,0,9.63,15.383,0.226
PH097332075,Santa Catalina,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.6873,PNHZD000354,1/1/2015,S,27.6751,14.9416,0,25.2604,12.1671,0,19.9909,7.1452,0,0,0,0
PH097332102,Pasobolong,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.0327,PNHZD000355,1/1/2015,S,9.5775,9.3815,9.1304,9.5027,6.5232,8.1288,5.9656,3.4385,6.6003,3.6913,2.0502,0
PH097332040,Limaong,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,39.0708,PNHZD000356,1/1/2015,S,9.1711,20.248,9.2229,12.2639,20.0254,1.3986,11.6052,5.4758,0.2085,5.7083,6.7015,0.3006
PH097332054,Muti,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,18.0536,PNHZD000357,1/1/2015,S,1.4544,1.2826,1.5106,0,0,0,0,0,0,12.6456,35.8574,7.638
PH097332077,Santo Niño,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.2535,PNHZD000358,1/1/2015,S,25.3313,1.2305,0,19.7368,0.4734,0,11.7796,0.0789,0,0,0,0
PH097332042,Lubigan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,12.6001,PNHZD000359,1/1/2015,S,3.5783,4.7857,2.2288,0,0,0,0,0,0,14.2498,29.2664,0.4417
PH097332094,Tumaga,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,2.9361,PNHZD00035A,1/1/2015,S,9.1071,20.7285,11.7916,10.175,18.7733,10.0942,12.0341,14.2604,7.1484,1.3937,1.8573,0
PH097332036,Landang Laum,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,16.0327,PNHZD00035B,1/1/2015,S,25.2923,6.0244,0.0531,0,0,0,0,0,0,1.1126,1.1204,0
PH097332066,Quiniput,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,14.3939,PNHZD00035C,1/1/2015,S,5.4519,16.7175,7.9503,0,0,0,0,0,0,11.8345,25.0984,5.8399
PH097332012,Buenavista,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,17.3085,PNHZD00035D,1/1/2015,S,4.5889,13.0575,3.0119,0,0,0,0,0,0,4.9071,7.8229,0.067
PH097332065,Putik,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.2499,PNHZD00035E,1/1/2015,S,8.5688,37.8989,9.4344,10.263,34.8801,6.3915,13.5441,25.7277,3.8683,2.2513,1.2587,0
PH097332088,Tictapul,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,35.0517,PNHZD00035F,1/1/2015,S,4.8785,13.1323,4.1641,3.8173,11.7235,1.9801,5.3804,6.0655,1.1909,11.453,30.2771,18.4023
PH097332015,Cabaluay,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,11.9972,PNHZD000360,1/1/2015,S,14.0399,24.6392,6.0072,2.2838,1.0317,0.1296,1.4105,0.4971,0.0168,0.5113,0.0985,0
PH097332013,Bunguiao,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,64.9166,PNHZD000361,1/1/2015,S,3.7152,4.3648,5.0527,0.0064,0.0005,0,0.0029,0.0002,0,13.8919,36.2814,11.7689
PH097332055,Pamucutan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,14.5026,PNHZD000362,1/1/2015,S,5.6027,6.8714,7.1507,0,0,0,0,0,0,4.3921,19.4094,35.0683
PH097332018,Calabasa,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,30.8352,PNHZD000363,1/1/2015,S,3.2431,3.2398,2.95,0,0,0,0,0,0,17.1424,28.226,1.4283
PH097332011,Bolong,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,18.379,PNHZD000364,1/1/2015,S,9.7083,18.1079,7.7122,0,0,0,0,0,0,8.1872,15.4707,0.2298
PH097332082,Taguiti,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,7.8974,PNHZD000365,1/1/2015,S,3.1684,2.5591,4.3242,2.7534,2.5543,3.3273,2.5794,1.8142,2.2965,10.3292,34.2988,21.2262
PH097332086,Taluksangay,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,1.518,PNHZD000366,1/1/2015,S,26.3542,21.2527,0,26.0411,13.4407,0,16.5184,1.8069,0,0.0139,0,0
PH097332014,Busay (Sacol Island),PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,2.3715,PNHZD000367,1/1/2015,S,12.3963,8.7877,2.2218,0,0,0,0,0,0,4.5488,1.8785,0
PH097332078,Sibulao (Caruan),PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,43.5585,PNHZD000368,1/1/2015,S,3.4319,3.9138,5.5336,0.3945,0.7407,2.7172,0.5025,1.0472,1.8189,14.1051,40.3873,10.5138
PH097332049,Manalipa,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.6129,PNHZD000369,1/1/2015,S,7.6133,4.0898,1.0241,0,0,0,0,0,0,7.9023,26.6042,2.292
PH097332030,Guisao,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,4.0623,PNHZD00036A,1/1/2015,S,6.5297,15.6041,7.3458,0,0,0,0,0,0,7.4302,16.3347,0.5461
PH097332057,Panubigan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,5.1799,PNHZD00036B,1/1/2015,S,8.1345,11.1257,0.0625,0,0,0,0,0,0,11.1568,21.8727,0.001
PH097332022,Cawit,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.3696,PNHZD00036C,1/1/2015,S,10.9345,21.0155,1.8109,0,0,0,0,0,0,8.4184,17.604,0.1417
PH097332081,Tagasilay,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,17.8318,PNHZD00036D,1/1/2015,S,3.465,3.2554,5.0526,1.5103,1.3426,2.1107,1.4036,1.0781,1.612,10.9584,32.1518,8.6049
PH097332103,Victoria,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,10.1352,PNHZD00036E,1/1/2015,S,15.8544,11.9953,2.0936,12.9809,9.4369,1.4377,9.4754,5.4221,0.5237,6.5381,13.4001,2.0614
